Branch,Segment_Index,Distance_km,Month,Season,Flow_Multiplier,Q_lat_m3_s,NH4_load_g_s,NO3_load_g_s,PO4_load_g_s,TOC_load_g_s,DIC_load_g_s,Is_Polder_Zone
Tien_Main,0,0,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,0,1,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,1,2,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,1,3,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,2,4,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,2,5,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,3,6,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,3,7,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,4,8,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,4,9,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,5,10,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,5,11,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,6,12,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,6,13,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,7,14,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,7,15,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,8,16,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,8,17,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,9,18,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,9,19,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,10,20,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
Tien_Main,10,21,11,transition,3.0,0.006,0.8175526656019471,0.4563084645220169,0.1330899688189216,2.851927903262606,1.330899688189216,True
