Branch,Segment_Index,Distance_km,Month,Season,Flow_Multiplier,Q_lat_m3_s,NH4_load_g_s,NO3_load_g_s,PO4_load_g_s,TOC_load_g_s,DIC_load_g_s,Is_Polder_Zone
Tien_Main,0,0,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,0,1,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,1,2,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,1,3,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,2,4,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,2,5,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,3,6,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,3,7,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,4,8,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,4,9,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,5,10,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,5,11,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,6,12,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,6,13,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,7,14,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,7,15,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,8,16,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,8,17,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,9,18,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,9,19,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,10,20,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,10,21,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,11,22,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,11,23,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,12,24,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,12,25,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,13,26,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,13,27,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,14,28,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,14,29,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,15,30,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,15,31,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,16,32,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,16,33,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,17,34,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,17,35,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,18,36,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,18,37,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,19,38,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,19,39,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
Tien_Main,20,40,12,dry,1.5,0.003,0.40877633280097353,0.22815423226100845,0.0665449844094608,1.425963951631303,0.665449844094608,True
