Branch,Segment_Index,Distance_km,Month,Season,Flow_Multiplier,Q_lat_m3_s,NH4_load_g_s,NO3_load_g_s,PO4_load_g_s,TOC_load_g_s,DIC_load_g_s,Is_Polder_Zone
Tien_Main,0,0,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,0,1,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,1,2,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,1,3,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,2,4,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,2,5,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,3,6,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,3,7,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,4,8,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,4,9,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,5,10,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,5,11,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,6,12,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,6,13,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,7,14,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,7,15,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,8,16,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,8,17,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
Tien_Main,9,18,7,wet,10.0,0.02,2.7251755520064904,1.5210282150733898,0.44363322939640537,9.506426344208686,4.436332293964053,True
